구,고급휘발유,휘발유,경유,실내등유,셀프여부,상표
서대문구,0,1298,1100.23,0,셀프,S-OIL
서대문구,0,1243.23,1056.77,0,셀프,S-OIL
서대문구,0,1342,1140.97,0,셀프,S-OIL
서대문구,0,1595.77,1433.19,0,셀프,SK에너지
서대문구,0,1550.72,1390.72,0,셀프,SK에너지
서대문구,0,1484.61,1315.58,0,셀프,SK에너지
서대문구,0,1330.33,1145.33,0,셀프,SK에너지
서대문구,0,1267.68,1077.35,0,셀프,SK에너지
서대문구,0,1365.33,1165.33,0,셀프,SK에너지
서대문구,0,1556.23,1391.06,1200,일반,현대오일뱅크
서대문구,0,1521.97,1348.86,1200,일반,현대오일뱅크
서대문구,0,1436.42,1253.71,1200,일반,현대오일뱅크
서대문구,0,1287.67,1086.67,1200,일반,현대오일뱅크
서대문구,0,1226.1,1032.55,1200,일반,현대오일뱅크
서대문구,0,1323.67,1123.67,1200,일반,현대오일뱅크
서대문구,0,1595.13,1429.97,0,일반,SK에너지
서대문구,0,1548.66,1388.66,0,일반,SK에너지
서대문구,0,1480.97,1311.29,0,일반,SK에너지
서대문구,0,1323.2,1138.87,0,일반,SK에너지
서대문구,0,1256.23,1071.71,0,일반,SK에너지
서대문구,0,1353.17,1153.17,0,일반,SK에너지
서대문구,0,1561.87,1398,1200,일반,GS칼텍스
서대문구,0,1530.45,1359.38,1200,일반,GS칼텍스
서대문구,0,1445.32,1257.61,1200,일반,GS칼텍스
서대문구,0,1301,1105,1183.33,일반,GS칼텍스
서대문구,0,1246.81,1059.87,1150,일반,GS칼텍스
서대문구,0,1343.03,1143.73,1173.33,일반,GS칼텍스
서대문구,1925.1,1726.39,1538.65,1150,일반,S-OIL
서대문구,1938,1738,1558,1150,일반,S-OIL
서대문구,1938,1738,1558,1150,일반,S-OIL
서대문구,1880,1680,1480,1150,일반,S-OIL
서대문구,1783.23,1579.61,1380,1085.48,일반,S-OIL
서대문구,1894.7,1588,1388,1040,일반,S-OIL
서대문구,0,1561.71,1398,0,셀프,SK에너지
서대문구,0,1526.79,1350.59,0,셀프,SK에너지
서대문구,0,1459.23,1268.71,0,셀프,SK에너지
서대문구,0,1302.67,1102.67,0,셀프,SK에너지
서대문구,0,1255.45,1063.19,0,셀프,SK에너지
서대문구,0,1381.33,1203.33,0,셀프,SK에너지
서대문구,0,1553.16,1389.77,1100,셀프,S-OIL
서대문구,0,1520.52,1342.86,1100,셀프,S-OIL
서대문구,0,1436.26,1243.87,1100,셀프,S-OIL
서대문구,0,1290.17,1092.5,1100,셀프,S-OIL
서대문구,0,1235.74,1049.94,1100,셀프,S-OIL
서대문구,0,1334.6,1135.43,1100,셀프,S-OIL
서대문구,1951.26,1595.13,1429.97,0,일반,SK에너지
서대문구,1902.79,1548.66,1388.66,0,일반,SK에너지
서대문구,1811.9,1480.97,1311.29,0,일반,SK에너지
서대문구,1668.33,1317.47,1132.8,0,일반,SK에너지
서대문구,1605,1235.74,1049.94,0,일반,SK에너지
서대문구,1663,1334.77,1135.6,0,일반,SK에너지
서대문구,1881.87,1591.9,1431.9,0,셀프,SK에너지
서대문구,1780.07,1550.38,1390.38,0,셀프,SK에너지
서대문구,1741.23,1480,1310.32,0,셀프,SK에너지
서대문구,1618.83,1327,1146.67,0,셀프,SK에너지
서대문구,1588.65,1268.65,1088,0,셀프,SK에너지
서대문구,1680,1367.33,1167.33,0,셀프,SK에너지
서대문구,1740,1582,1428,0,셀프,GS칼텍스
서대문구,1733.79,1564.41,1413.52,0,셀프,GS칼텍스
서대문구,1691.94,1475.1,1296.65,0,셀프,GS칼텍스
서대문구,1546.33,1318.67,1128.67,1265,셀프,GS칼텍스
서대문구,1465.32,1254.03,1064.03,1265,셀프,GS칼텍스
서대문구,1513,1343.33,1144,1265,셀프,GS칼텍스
서대문구,2295.52,2139.23,1924.97,0,일반,SK에너지
서대문구,2199,1998,1898,0,일반,SK에너지
서대문구,2146.74,1962.61,1849.65,0,일반,SK에너지
서대문구,1921,1652.13,1503.33,0,일반,SK에너지
서대문구,1604.81,1235.74,1049.94,0,일반,SK에너지
서대문구,1662,1334.77,1135.47,0,일반,SK에너지
서대문구,1809,1571.9,1401.9,0,셀프,GS칼텍스
서대문구,1795.97,1535.66,1372.93,0,셀프,GS칼텍스
서대문구,1752.19,1459.94,1279.29,0,셀프,GS칼텍스
서대문구,1603.33,1310.93,1122.8,0,셀프,GS칼텍스
서대문구,1561.25,1257.52,1072.84,0,셀프,GS칼텍스
서대문구,1559,1353.63,1153.63,0,셀프,GS칼텍스
서대문구,1928,1603.84,1449,1100,일반,SK에너지
서대문구,1901.1,1582.69,1426.24,1100,일반,SK에너지
서대문구,1851.55,1507.19,1336.23,1100,일반,SK에너지
서대문구,1732.67,1341,1161,1085,일반,SK에너지
서대문구,1703,1275.42,1092.19,950,일반,SK에너지
서대문구,1560.33,1339.67,1141.67,1000,일반,현대오일뱅크
서초구,0,1581.1,1422.06,0,셀프,SK에너지
서초구,0,1562.1,1403.62,0,셀프,SK에너지
서초구,0,1516.19,1362.23,0,셀프,SK에너지
서초구,0,1390.4,1220,0,셀프,SK에너지
서초구,0,1300.65,1120.71,0,셀프,SK에너지
서초구,0,1351.97,1165.33,0,셀프,SK에너지
서초구,2188,1978,1798,1250,일반,S-OIL
서초구,2188,1978,1798,1250,일반,S-OIL
서초구,2188,1978,1798,1250,일반,S-OIL
서초구,2118,1918,1738,1250,일반,S-OIL
서초구,2088,1878,1698,1250,일반,S-OIL
서초구,2088,1878,1698,1250,일반,S-OIL
서초구,0,1588,1488,0,일반,GS칼텍스
서초구,0,1581.45,1481.45,0,일반,GS칼텍스
서초구,0,1523.26,1424.55,0,일반,GS칼텍스
서초구,0,1405.67,1302,0,일반,GS칼텍스
서초구,0,1326.55,1179.29,0,일반,GS칼텍스
서초구,0,1382.63,1201.2,0,일반,GS칼텍스
서초구,1775.1,1598,1498,0,일반,GS칼텍스
서초구,1761.79,1588.34,1491.45,0,일반,GS칼텍스
서초구,1684.97,1523.52,1428.35,0,일반,GS칼텍스
서초구,1593.67,1404.03,1300.37,0,일반,GS칼텍스
서초구,1578,1326.55,1179.29,0,일반,GS칼텍스
서초구,1578,1383.6,1203,0,일반,GS칼텍스
서초구,0,1598.97,1441.52,0,셀프,S-OIL
서초구,0,1577.31,1417.34,0,셀프,S-OIL
서초구,0,1528.39,1371.19,0,셀프,S-OIL
서초구,0,1405,1234.53,0,셀프,S-OIL
서초구,0,1347.32,1155.71,0,셀프,S-OIL
서초구,0,1413.67,1213.67,0,셀프,S-OIL
서초구,0,1581.19,1423.77,0,셀프,S-OIL
서초구,0,1554.93,1398.24,0,셀프,S-OIL
서초구,0,1499.19,1319.52,0,셀프,S-OIL
서초구,0,1360.63,1159.47,0,셀프,S-OIL
서초구,0,1281.45,1088.23,0,셀프,S-OIL
서초구,0,1349.17,1150,0,셀프,S-OIL
서초구,1794,1664.1,1527.45,1070,일반,GS칼텍스
서초구,1794,1651.14,1519.14,1070,일반,GS칼텍스
서초구,1760,1577.97,1457.58,1014.23,일반,GS칼텍스
서초구,1664.67,1443,1316.33,900,일반,GS칼텍스
서초구,1598,1379.9,1229.19,900,일반,GS칼텍스
서초구,1622,1416,1276.67,955,일반,GS칼텍스
서초구,1794,1664.1,1527.45,0,일반,GS칼텍스
서초구,1794,1651.14,1519.14,0,일반,GS칼텍스
서초구,1760,1577.97,1457.58,0,일반,GS칼텍스
서초구,1663.33,1443,1316.33,0,일반,GS칼텍스
서초구,1598,1379.9,1229.19,0,일반,GS칼텍스
서초구,1622,1416,1276.67,0,일반,GS칼텍스
서초구,1796.06,1609.65,1527.06,1180.65,일반,GS칼텍스
서초구,1786.28,1589.69,1511.41,1200,일반,GS칼텍스
서초구,1728.65,1528.35,1439.32,1194.19,일반,GS칼텍스
서초구,1634,1419.33,1319.33,1156.67,일반,GS칼텍스
서초구,1585.1,1351.9,1217.13,1100,일반,GS칼텍스
서초구,1627.33,1391.13,1227.33,1100,일반,GS칼텍스
서초구,0,1603.77,1443.77,0,셀프,SK에너지
서초구,0,1580.79,1416.52,0,셀프,SK에너지
서초구,0,1538.42,1376.19,0,셀프,SK에너지
서초구,0,1428.33,1259.33,0,셀프,SK에너지
서초구,0,1348.35,1156.35,0,셀프,SK에너지
서초구,0,1404,1202.67,0,셀프,SK에너지
서초구,2198,1998,1798,0,일반,SK에너지
서초구,2180.41,1980.41,1798,0,일반,SK에너지
서초구,2138.65,1938.65,1768.65,0,일반,SK에너지
서초구,2062.67,1860,1692.67,0,일반,SK에너지
서초구,2002.84,1802.84,1650.9,0,일반,SK에너지
서초구,1998,1828.33,1653,0,일반,SK에너지
서초구,0,1511.06,1346,0,셀프,알뜰(ex)
서초구,0,1510.17,1333.41,0,셀프,알뜰(ex)
서초구,0,1433.84,1232,0,셀프,알뜰(ex)
서초구,0,1265.97,1068.1,0,셀프,알뜰(ex)
서초구,0,1190.97,1001.06,0,셀프,알뜰(ex)
서초구,0,1262.5,1070.3,0,셀프,알뜰(ex)
서초구,0,1586,1456,1199,일반,GS칼텍스
서초구,0,1572.21,1428.41,1199,일반,GS칼텍스
서초구,0,1514.39,1345.87,1199,일반,GS칼텍스
서초구,0,1385.67,1186,1164.4,일반,GS칼텍스
서초구,0,1301.61,1126,1116,일반,GS칼텍스
서초구,0,1347.93,1153.33,1140.17,일반,GS칼텍스
서초구,1798,1635,1498,0,일반,GS칼텍스
서초구,1798,1612.62,1497.31,0,일반,GS칼텍스
서초구,1764.13,1554.45,1452.03,0,일반,GS칼텍스
서초구,1665,1439.03,1319,0,일반,GS칼텍스
서초구,1598,1380,1228.68,0,일반,GS칼텍스
서초구,1606,1416,1276.67,0,일반,GS칼텍스
서초구,0,1621.16,1465.39,1470,일반,SK에너지
서초구,0,1589.38,1451.59,1470,일반,SK에너지
서초구,0,1537.84,1384.16,1358.5,일반,SK에너지
서초구,0,1409.33,1211.67,1200,일반,SK에너지
서초구,0,1370.39,1180.71,0,일반,SK에너지
서초구,0,1432.57,1227.17,0,일반,SK에너지
서초구,1792.19,1598,1498,0,일반,GS칼텍스
서초구,1786.97,1588,1491.45,0,일반,GS칼텍스
서초구,1728.32,1523.52,1428.35,0,일반,GS칼텍스
서초구,1626,1411.37,1307.7,0,일반,GS칼텍스
서초구,1598,1336.55,1189.29,0,일반,GS칼텍스
서초구,1598,1393.6,1217,0,일반,GS칼텍스
서초구,2359.94,2054.94,1868,0,일반,SK에너지
서초구,2333.86,2021.28,1823.17,0,일반,SK에너지
서초구,2288.65,1961.87,1758.61,0,일반,SK에너지
서초구,2175,1846,1625.7,0,일반,SK에너지
서초구,2083.65,1782.65,1554.48,0,일반,SK에너지
서초구,2132.67,1822.33,1628.33,0,일반,SK에너지
서초구,1767.35,1578.32,1457.35,1100,일반,SK에너지
서초구,1768,1578,1458,1100,일반,SK에너지
서초구,1750.9,1520.9,1401.55,1100,일반,SK에너지
서초구,1615.33,1387.67,1246.67,1100,일반,SK에너지
서초구,1528,1303.48,1170.26,1100,일반,SK에너지
서초구,1538.33,1343,1198.67,1100,일반,SK에너지
서초구,1759,1575.77,1418.61,0,일반,SK에너지
서초구,1752.1,1555.03,1397.55,0,일반,SK에너지
서초구,1735.45,1491.65,1312.58,0,일반,SK에너지
서초구,1609.67,1357.4,1156.8,0,일반,SK에너지
서초구,1512.81,1278.55,1084.35,0,일반,SK에너지
서초구,1514,1351.5,1149,0,일반,SK에너지
서초구,0,1571.39,1417.26,0,일반,S-OIL
서초구,0,1548.45,1389.14,0,일반,S-OIL
서초구,0,1491.48,1310.35,0,일반,S-OIL
서초구,0,1356.13,1155.13,0,일반,S-OIL
서초구,0,1278.23,1083.39,0,일반,S-OIL
서초구,0,1349.67,1145.67,0,일반,S-OIL
서초구,1824.42,1697,1528.94,0,셀프,GS칼텍스
서초구,1840.1,1667.69,1517.69,0,셀프,GS칼텍스
서초구,1776.03,1577.65,1462.16,0,셀프,GS칼텍스
서초구,1661,1451,1325.67,0,셀프,GS칼텍스
서초구,1611.52,1397,1213.77,0,셀프,GS칼텍스
서초구,1644.67,1442.67,1277.67,0,셀프,GS칼텍스
서초구,1738.97,1588.97,1488.97,0,셀프,S-OIL
서초구,1732.14,1582.14,1483.86,0,셀프,S-OIL
서초구,1670.29,1520.29,1425.45,0,셀프,S-OIL
서초구,1547.77,1397.77,1269.5,0,셀프,S-OIL
서초구,1453.39,1303.39,1129.58,0,셀프,S-OIL
서초구,1495.63,1345.63,1156.5,0,셀프,S-OIL
서초구,1911.65,1671.65,1580.42,1116.1,일반,SK에너지
서초구,1890.1,1650.1,1563.55,1035.34,일반,SK에너지
서초구,1834.35,1594.35,1504.87,1021.65,일반,SK에너지
서초구,1720.2,1480.2,1379.07,917.07,일반,SK에너지
서초구,1645.45,1405.45,1266.55,893.84,일반,SK에너지
서초구,1649,1409,1255,995,일반,SK에너지
서초구,1799,1647,1497,1155,일반,GS칼텍스
서초구,1795.55,1641.1,1497,1155,일반,GS칼텍스
서초구,1766.16,1585.26,1466.03,1155,일반,GS칼텍스
서초구,1648.67,1448.67,1331,1155,일반,GS칼텍스
서초구,1557,1379.42,1225,1155,일반,GS칼텍스
서초구,1564.93,1399,1232,1155,일반,GS칼텍스
서초구,1776.45,1606.1,1460.81,1200,일반,GS칼텍스
서초구,1745.34,1582.1,1435,1200,일반,GS칼텍스
서초구,1707.84,1516.74,1383.52,1200,일반,GS칼텍스
서초구,1553.27,1382.2,1225.27,1200,일반,GS칼텍스
서초구,1456.29,1290.29,1142.1,1200,일반,GS칼텍스
서초구,1479.67,1344.33,1170.33,1200,일반,GS칼텍스
서초구,1765,1579,1434,0,일반,GS칼텍스
서초구,1759.83,1568.66,1421.07,0,일반,GS칼텍스
서초구,1710.48,1514.48,1356.74,0,일반,GS칼텍스
서초구,1590.97,1392.3,1223.73,0,일반,GS칼텍스
서초구,1500.06,1291.19,1121.87,0,일반,GS칼텍스
서초구,1537.27,1339.97,1174.33,0,일반,GS칼텍스
서초구,1776.77,1606.45,1461.1,1200,셀프,GS칼텍스
서초구,1746.9,1583.14,1437.62,1200,셀프,GS칼텍스
서초구,1709.97,1519.32,1385.61,1200,셀프,GS칼텍스
서초구,1559.93,1386.2,1230.6,1200,셀프,GS칼텍스
서초구,1456.61,1290.94,1141.77,1200,셀프,GS칼텍스
서초구,1478.67,1343.33,1169.33,1200,셀프,GS칼텍스
서초구,1939,1689,1585,0,일반,SK에너지
서초구,1939,1689,1585,0,일반,SK에너지
서초구,1909.97,1656.74,1552.74,0,일반,SK에너지
서초구,1799,1522.33,1418.33,0,일반,SK에너지
서초구,1779,1489,1385,0,일반,SK에너지
서초구,1779,1489,1385,0,일반,SK에너지
서초구,0,1578.35,1424.1,0,셀프,SK에너지
서초구,0,1552.31,1395.07,0,셀프,SK에너지
서초구,0,1495.33,1315.07,0,셀프,SK에너지
서초구,0,1362.6,1165.73,0,셀프,SK에너지
서초구,0,1286.07,1094.13,0,셀프,SK에너지
서초구,0,1353.67,1155.2,0,셀프,SK에너지
서초구,1763.16,1578,1457.03,0,일반,GS칼텍스
서초구,1759.72,1573.97,1446.14,0,일반,GS칼텍스
서초구,1738.81,1519.61,1379.87,0,일반,GS칼텍스
서초구,1604.43,1383.13,1216.27,0,일반,GS칼텍스
서초구,1510.58,1301.39,1128.65,0,일반,GS칼텍스
서초구,1537.67,1350.5,1176.33,0,일반,GS칼텍스
서초구,1777.06,1592.06,1448.03,1250,일반,현대오일뱅크
서초구,1770.38,1579.17,1434.17,1250,일반,현대오일뱅크
서초구,1749.32,1526.42,1377.06,1250,일반,현대오일뱅크
서초구,1619.53,1405.93,1244.27,1250,일반,현대오일뱅크
서초구,1504.35,1294.42,1119.29,1250,일반,현대오일뱅크
서초구,1536.33,1335.9,1171.5,1250,일반,현대오일뱅크
서초구,1904.23,1665.97,1568.23,0,일반,SK에너지
서초구,1882.24,1644.31,1555.14,0,일반,SK에너지
서초구,1828.68,1588.68,1503.39,0,일반,SK에너지
서초구,1710.2,1470.2,1364.27,0,일반,SK에너지
서초구,1617.06,1377.84,1227.58,0,일반,SK에너지
서초구,1619,1379,1225,0,일반,SK에너지
서초구,1636.27,1396.73,1242.73,0,일반,현대오일뱅크
서초구,1751.06,1567.35,1427.35,0,일반,현대오일뱅크
서초구,1753,1561.45,1408.34,0,일반,현대오일뱅크
서초구,1732.03,1509.65,1353.81,0,일반,현대오일뱅크
서초구,1590.73,1377.57,1208.7,0,일반,현대오일뱅크
서초구,1510.58,1295.9,1128.97,0,일반,현대오일뱅크
서초구,1539.33,1337,1166.67,0,일반,현대오일뱅크
서초구,1890.35,1641.52,1521.58,0,셀프,SK에너지
서초구,1829.34,1582.31,1447.41,0,셀프,SK에너지
서초구,1774.48,1525.13,1384.61,0,셀프,SK에너지
서초구,1647.73,1398.33,1242.93,0,셀프,SK에너지
서초구,1548.87,1299,1148.03,0,셀프,SK에너지
서초구,1566,1338.5,1184.33,0,셀프,현대오일뱅크
서초구,2169,1999,1884.03,0,일반,SK에너지
서초구,2169,1999,1881.55,0,일반,SK에너지
서초구,2123.97,1953.97,1834.68,0,일반,SK에너지
서초구,2003.87,1834.67,1702.67,0,일반,SK에너지
서초구,1939.97,1769.97,1591.58,0,일반,SK에너지
서초구,1939.6,1769.6,1582,0,일반,현대오일뱅크
서초구,1749,1588,1419,1190,일반,현대오일뱅크
서초구,1749,1571.62,1417.62,1190,일반,현대오일뱅크
서초구,1732.55,1510.9,1352.23,1180.32,일반,현대오일뱅크
서초구,1625.4,1381.73,1193.87,1158.33,일반,현대오일뱅크
서초구,1509.26,1293.23,1113.71,1074.84,일반,현대오일뱅크
서초구,1511.33,1334.83,1157,1070,일반,현대오일뱅크
성동구,0,1541.42,1361.42,0,셀프,S-OIL
성동구,0,1508.72,1339.45,0,셀프,S-OIL
성동구,0,1428.61,1254.81,0,셀프,S-OIL
성동구,0,1286.2,1102.77,0,셀프,S-OIL
성동구,0,1211.13,1024.35,0,셀프,S-OIL
성동구,0,1299.67,1101.67,0,셀프,S-OIL
성동구,2265,1968,1815,0,일반,GS칼텍스
성동구,2265,1968,1815,0,일반,GS칼텍스
성동구,2265,1968,1815,0,일반,GS칼텍스
성동구,2174.33,1880.33,1729,0,일반,GS칼텍스
성동구,1993,1705,1557,0,일반,GS칼텍스
성동구,1993,1705,1557,0,일반,GS칼텍스
성동구,0,1540.9,1360.9,0,셀프,현대오일뱅크
성동구,0,1507.69,1332.17,0,셀프,현대오일뱅크
성동구,0,1419.55,1236.32,0,셀프,현대오일뱅크
성동구,0,1277.7,1088.37,0,셀프,현대오일뱅크
성동구,0,1251.45,1057.26,0,셀프,현대오일뱅크
성동구,0,1337.73,1134.2,0,셀프,현대오일뱅크
성동구,2036.45,1673.55,1505.84,0,일반,SK에너지
성동구,2028.1,1668.1,1490.62,0,일반,SK에너지
성동구,1971.13,1606.71,1423.03,0,일반,SK에너지
성동구,1851.17,1452.3,1293.37,0,일반,SK에너지
성동구,1801.61,1401.26,1199.61,0,일반,SK에너지
성동구,1814.67,1430.37,1230.53,0,일반,SK에너지
성동구,1740.67,1591.67,1414,0,일반,SK에너지
성동구,1727.31,1578.31,1393.48,0,일반,SK에너지
성동구,1640.94,1497.06,1323.84,0,일반,SK에너지
성동구,1486.33,1361,1179.33,0,일반,SK에너지
성동구,1426.74,1306.74,1099.65,0,일반,SK에너지
성동구,1474.63,1354.63,1154.63,0,일반,SK에너지
성동구,0,1615,1462.84,1250,일반,현대오일뱅크
성동구,0,1612.07,1441.79,1247.93,일반,현대오일뱅크
성동구,0,1558.23,1370.77,1250,일반,현대오일뱅크
성동구,0,1391,1202.17,1183.91,일반,현대오일뱅크
성동구,0,1325,1145,0,일반,현대오일뱅크
성동구,1859,1619.19,1466.06,0,셀프,SK에너지
성동구,1856.93,1612.07,1440.07,0,셀프,SK에너지
성동구,1757.55,1555.42,1367.61,0,셀프,SK에너지
성동구,1673.67,1386.33,1197.67,0,셀프,SK에너지
성동구,1657.9,1323.06,1143.06,0,셀프,SK에너지
성동구,1709.67,1394.33,1202.67,0,셀프,SK에너지
성동구,0,1601.55,1439.29,1249.97,일반,SK에너지
성동구,0,1591.79,1425.59,1250,일반,SK에너지
성동구,0,1529.61,1342.52,1250,일반,SK에너지
성동구,0,1354,1179,1148.33,일반,SK에너지
성동구,0,1291.87,1124.77,1097.1,일반,SK에너지
성동구,0,1401.33,1199.67,1146.67,일반,SK에너지
성동구,0,1770,1620,1320,일반,GS칼텍스
성동구,0,1770,1620,1320,일반,GS칼텍스
성동구,0,1731.94,1569.03,1320,일반,GS칼텍스
성동구,0,1621.17,1435.33,1320,일반,GS칼텍스
성동구,0,1548.39,1351.65,1320,일반,GS칼텍스
성동구,0,1577.67,1376.8,1320,일반,GS칼텍스
성동구,2123,1823,1649,1248,일반,현대오일뱅크
성동구,2113.03,1813.03,1638.86,1245.55,일반,현대오일뱅크
성동구,2062.42,1762.42,1575.03,1243.48,일반,현대오일뱅크
성동구,1914.9,1616.2,1423.87,1208.47,일반,현대오일뱅크
성동구,1847,1547,1345.77,1184,일반,현대오일뱅크
성동구,1924.3,1626,1423.77,1184,일반,현대오일뱅크
성동구,0,1599,1450.45,0,일반,SK에너지
성동구,0,1581.07,1405.48,0,일반,SK에너지
성동구,0,1503.52,1352.65,0,일반,SK에너지
성동구,0,1366.67,1192.03,0,일반,SK에너지
성동구,0,1307.39,1101.9,0,일반,SK에너지
성동구,0,1388.87,1193.87,0,일반,SK에너지
성동구,0,1590.76,1390.76,1100,일반,S-OIL
성동구,0,1571.79,1371.79,1100,일반,S-OIL
성동구,0,1503.16,1309.94,1100,일반,S-OIL
성동구,0,1343.67,1167.33,1100,일반,S-OIL
성동구,0,1288,1128,1100,일반,S-OIL
성동구,0,1355,1169,1100,일반,S-OIL
성동구,0,1554.45,1364.13,0,일반,자가상표
성동구,0,1506.62,1339.03,0,일반,자가상표
성동구,0,1445.1,1261.55,0,일반,자가상표
성동구,0,1286,1133,0,일반,자가상표
성동구,0,1248,1088,0,일반,자가상표
성동구,0,1337,1145,0,일반,자가상표
성동구,1741.71,1561.71,1390.74,1180,셀프,GS칼텍스
성동구,1723.9,1543.9,1367.34,1180,셀프,GS칼텍스
성동구,1622.97,1441.52,1260.19,1180,셀프,GS칼텍스
성동구,1480.4,1300.4,1111.4,1082.67,셀프,GS칼텍스
성동구,1455.58,1275.58,1082.35,1031.94,셀프,GS칼텍스
성동구,1546.73,1366.73,1165.53,1030,셀프,GS칼텍스
성동구,0,1898,1747,1245,일반,SK에너지
성동구,0,1898,1747,1245,일반,SK에너지
성동구,0,1873.81,1722.81,1245,일반,SK에너지
성동구,0,1731.33,1613.67,1245,일반,SK에너지
성동구,0,1623.81,1522.81,1245,일반,SK에너지
성동구,0,1634.67,1503.67,1245,일반,SK에너지
성동구,0,1583,1418,1250,셀프,현대오일뱅크
성동구,0,1571.62,1395.24,1250,셀프,현대오일뱅크
성동구,0,1557.74,1368,1250,셀프,현대오일뱅크
성동구,1649.72,1328,1148,0,셀프,현대오일뱅크
성동구,1561.87,1244.77,1064.77,0,셀프,현대오일뱅크
