"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0000501","서울 강서구","현대오일뱅크 등촌주유소","서울 강서구 등촌로 189 (등촌동)","2020년 07월","현대오일뱅크","일반","0.00","1357.00","1157.00","0.00"
"A0000501","서울 강서구","현대오일뱅크 등촌주유소","서울 강서구 등촌로 189 (등촌동)","2020년 08월","현대오일뱅크","일반","0.00","1357.00","1157.00","0.00"
"A0000501","서울 강서구","현대오일뱅크 등촌주유소","서울 강서구 등촌로 189 (등촌동)","2020년 09월","현대오일뱅크","일반","0.00","1357.00","1157.00","0.00"
"A0000501","서울 강서구","현대오일뱅크 등촌주유소","서울 강서구 등촌로 189 (등촌동)","2020년 10월","현대오일뱅크","일반","0.00","1346.35","1148.29","0.00"
"A0000501","서울 강서구","현대오일뱅크 등촌주유소","서울 강서구 등촌로 189 (등촌동)","2020년 11월","현대오일뱅크","일반","0.00","1317.00","1127.00","0.00"
"A0000501","서울 강서구","현대오일뱅크 등촌주유소","서울 강서구 등촌로 189 (등촌동)","2020년 12월","현대오일뱅크","일반","0.00","1367.65","1175.39","0.00"
"A0000546","서울 강서구","현대오일뱅크 양화교주유소","서울 강서구 공항대로 653","2020년 07월","현대오일뱅크","일반","1537.39","1386.26","1191.03","1000.00"
"A0000546","서울 강서구","현대오일뱅크 양화교주유소","서울 강서구 공항대로 653","2020년 08월","현대오일뱅크","일반","1595.29","1399.81","1205.68","1000.00"
"A0000546","서울 강서구","현대오일뱅크 양화교주유소","서울 강서구 공항대로 653","2020년 09월","현대오일뱅크","일반","1603.17","1405.50","1202.50","1000.00"
"A0000546","서울 강서구","현대오일뱅크 양화교주유소","서울 강서구 공항대로 653","2020년 10월","현대오일뱅크","일반","1599.00","1372.55","1180.29","1000.00"
"A0000546","서울 강서구","현대오일뱅크 양화교주유소","서울 강서구 공항대로 653","2020년 11월","현대오일뱅크","일반","1571.00","1344.33","1169.00","997.67"
"A0000546","서울 강서구","현대오일뱅크 양화교주유소","서울 강서구 공항대로 653","2020년 12월","현대오일뱅크","일반","1571.58","1389.45","1197.87","1000.00"
"A0000547","서울 강서구","현대오일뱅크(주) 가양주유소","서울 강서구  양천로 391 (가양동)","2020년 07월","현대오일뱅크","일반","1572.55","1407.55","1219.52","0.00"
"A0000547","서울 강서구","현대오일뱅크(주) 가양주유소","서울 강서구  양천로 391 (가양동)","2020년 08월","현대오일뱅크","일반","1594.48","1414.32","1237.26","0.00"
"A0000547","서울 강서구","현대오일뱅크(주) 가양주유소","서울 강서구  양천로 391 (가양동)","2020년 09월","현대오일뱅크","일반","1599.00","1411.67","1230.83","0.00"
"A0000547","서울 강서구","현대오일뱅크(주) 가양주유소","서울 강서구  양천로 391 (가양동)","2020년 10월","현대오일뱅크","일반","1599.00","1390.61","1192.23","0.00"
"A0000547","서울 강서구","현대오일뱅크(주) 가양주유소","서울 강서구  양천로 391 (가양동)","2020년 11월","현대오일뱅크","일반","1599.00","1389.00","1187.33","0.00"
"A0000547","서울 강서구","현대오일뱅크(주) 가양주유소","서울 강서구  양천로 391 (가양동)","2020년 12월","현대오일뱅크","일반","1612.55","1433.52","1234.81","0.00"
"A0000549","서울 강서구","현대오일뱅크㈜직영 강서제일셀프주유소","서울 강서구 화곡로 273 (화곡동)","2020년 07월","현대오일뱅크","셀프","0.00","1346.74","1152.00","0.00"
"A0000549","서울 강서구","현대오일뱅크㈜직영 강서제일셀프주유소","서울 강서구 화곡로 273 (화곡동)","2020년 08월","현대오일뱅크","셀프","0.00","1355.87","1160.48","0.00"
"A0000549","서울 강서구","현대오일뱅크㈜직영 강서제일셀프주유소","서울 강서구 화곡로 273 (화곡동)","2020년 09월","현대오일뱅크","셀프","0.00","1362.17","1163.13","0.00"
"A0000549","서울 강서구","현대오일뱅크㈜직영 강서제일셀프주유소","서울 강서구 화곡로 273 (화곡동)","2020년 10월","현대오일뱅크","셀프","0.00","1321.87","1140.68","0.00"
"A0000549","서울 강서구","현대오일뱅크㈜직영 강서제일셀프주유소","서울 강서구 화곡로 273 (화곡동)","2020년 11월","현대오일뱅크","셀프","0.00","1289.00","1147.00","0.00"
"A0000549","서울 강서구","현대오일뱅크㈜직영 강서제일셀프주유소","서울 강서구 화곡로 273 (화곡동)","2020년 12월","현대오일뱅크","셀프","0.00","1355.29","1192.06","0.00"
"A0000558","서울 강서구","현대오일뱅크㈜직영 에어포트주유소","서울 강서구 개화동로 519 (방화동)","2020년 07월","현대오일뱅크","일반","0.00","1365.61","1164.97","0.00"
"A0000558","서울 강서구","현대오일뱅크㈜직영 에어포트주유소","서울 강서구 개화동로 519 (방화동)","2020년 08월","현대오일뱅크","일반","0.00","1396.00","1198.50","0.00"
"A0000558","서울 강서구","현대오일뱅크㈜직영 에어포트주유소","서울 강서구 개화동로 519 (방화동)","2020년 09월","현대오일뱅크","일반","0.00","1389.00","1184.33","0.00"
"A0000558","서울 강서구","현대오일뱅크㈜직영 에어포트주유소","서울 강서구 개화동로 519 (방화동)","2020년 10월","현대오일뱅크","일반","0.00","1340.61","1132.23","0.00"
"A0000558","서울 강서구","현대오일뱅크㈜직영 에어포트주유소","서울 강서구 개화동로 519 (방화동)","2020년 11월","현대오일뱅크","일반","0.00","1339.00","1129.00","0.00"
"A0000558","서울 강서구","현대오일뱅크㈜직영 에어포트주유소","서울 강서구 개화동로 519 (방화동)","2020년 12월","현대오일뱅크","일반","0.00","1383.52","1182.55","0.00"
"A0000519","서울 강서구","화곡역주유소","서울 강서구 강서로 154 (화곡동)","2020년 07월","알뜰주유소","셀프","0.00","1309.81","1109.81","0.00"
"A0000519","서울 강서구","화곡역주유소","서울 강서구 강서로 154 (화곡동)","2020년 08월","알뜰주유소","셀프","0.00","1308.00","1108.00","0.00"
"A0000519","서울 강서구","화곡역주유소","서울 강서구 강서로 154 (화곡동)","2020년 09월","알뜰주유소","셀프","0.00","1288.20","1088.20","0.00"
"A0000519","서울 강서구","화곡역주유소","서울 강서구 강서로 154 (화곡동)","2020년 10월","알뜰주유소","셀프","0.00","1264.06","1064.58","0.00"
"A0000519","서울 강서구","화곡역주유소","서울 강서구 강서로 154 (화곡동)","2020년 11월","알뜰주유소","셀프","0.00","1244.83","1045.40","0.00"
"A0000519","서울 강서구","화곡역주유소","서울 강서구 강서로 154 (화곡동)","2020년 12월","알뜰주유소","셀프","0.00","1308.15","1066.19","0.00"
"A0000526","서울 강서구","화곡현대주유소","서울 강서구 강서로 151 (화곡동)","2020년 07월","SK에너지","셀프","1657.00","1383.00","1181.00","0.00"
"A0000526","서울 강서구","화곡현대주유소","서울 강서구 강서로 151 (화곡동)","2020년 08월","SK에너지","셀프","1530.06","1385.19","1184.29","0.00"
"A0000526","서울 강서구","화곡현대주유소","서울 강서구 강서로 151 (화곡동)","2020년 09월","SK에너지","셀프","1472.43","1364.93","1165.63","0.00"
"A0000526","서울 강서구","화곡현대주유소","서울 강서구 강서로 151 (화곡동)","2020년 10월","SK에너지","셀프","1512.45","1347.87","1148.58","0.00"
"A0000526","서울 강서구","화곡현대주유소","서울 강서구 강서로 151 (화곡동)","2020년 11월","SK에너지","셀프","1479.33","1326.00","1126.00","0.00"
"A0000526","서울 강서구","화곡현대주유소","서울 강서구 강서로 151 (화곡동)","2020년 12월","SK에너지","셀프","1559.19","1385.39","1188.48","0.00"
"A0009284","서울 관악구","(주)엠오티이엔지 직영 삼화주유소","서울 관악구 보라매로 41","2020년 07월","알뜰주유소","일반","0.00","1394.77","1188.00","1000.00"
"A0009284","서울 관악구","(주)엠오티이엔지 직영 삼화주유소","서울 관악구 보라매로 41","2020년 08월","알뜰주유소","일반","0.00","1388.00","1188.00","1000.00"
"A0009284","서울 관악구","(주)엠오티이엔지 직영 삼화주유소","서울 관악구 보라매로 41","2020년 09월","알뜰주유소","일반","0.00","1369.23","1169.23","1000.00"
"A0009284","서울 관악구","(주)엠오티이엔지 직영 삼화주유소","서울 관악구 보라매로 41","2020년 10월","알뜰주유소","일반","0.00","1329.45","1129.45","1000.00"
"A0009284","서울 관악구","(주)엠오티이엔지 직영 삼화주유소","서울 관악구 보라매로 41","2020년 11월","알뜰주유소","일반","0.00","1314.33","1114.33","1000.00"
"A0009284","서울 관악구","(주)엠오티이엔지 직영 삼화주유소","서울 관악구 보라매로 41","2020년 12월","알뜰주유소","일반","0.00","1371.84","1171.84","1000.00"
"A0009272","서울 관악구","(주)연우에너지 신관주유소","서울 관악구 신림로 290 (신림동)","2020년 07월","GS칼텍스","셀프","0.00","1388.77","1192.00","990.00"
"A0009272","서울 관악구","(주)연우에너지 신관주유소","서울 관악구 신림로 290 (신림동)","2020년 08월","GS칼텍스","셀프","0.00","1367.23","1167.23","990.00"
"A0009272","서울 관악구","(주)연우에너지 신관주유소","서울 관악구 신림로 290 (신림동)","2020년 09월","GS칼텍스","셀프","0.00","1372.86","1174.00","990.00"
"A0009272","서울 관악구","(주)연우에너지 신관주유소","서울 관악구 신림로 290 (신림동)","2020년 09월","알뜰주유소","셀프","0.00","1358.00","1159.00","990.00"
"A0009272","서울 관악구","(주)연우에너지 신관주유소","서울 관악구 신림로 290 (신림동)","2020년 10월","알뜰주유소","셀프","0.00","1313.00","1113.00","990.00"
"A0009272","서울 관악구","(주)연우에너지 신관주유소","서울 관악구 신림로 290 (신림동)","2020년 11월","알뜰주유소","셀프","0.00","1295.93","1095.93","994.33"
"A0009272","서울 관악구","(주)연우에너지 신관주유소","서울 관악구 신림로 290 (신림동)","2020년 12월","알뜰주유소","셀프","0.00","1356.42","1156.42","1010.00"
"A0001149","서울 관악구","(주)한유에너지행운셀프주유소","서울 관악구 남부순환로 1883 (봉천동)","2020년 07월","SK에너지","셀프","1854.00","1445.00","1289.00","0.00"
"A0001149","서울 관악구","(주)한유에너지행운셀프주유소","서울 관악구 남부순환로 1883 (봉천동)","2020년 08월","SK에너지","셀프","1854.00","1446.94","1289.00","0.00"
"A0001149","서울 관악구","(주)한유에너지행운셀프주유소","서울 관악구 남부순환로 1883 (봉천동)","2020년 09월","SK에너지","셀프","1854.00","1465.00","1289.00","0.00"
"A0001149","서울 관악구","(주)한유에너지행운셀프주유소","서울 관악구 남부순환로 1883 (봉천동)","2020년 10월","SK에너지","셀프","1842.71","1453.71","1276.74","0.00"
"A0001149","서울 관악구","(주)한유에너지행운셀프주유소","서울 관악구 남부순환로 1883 (봉천동)","2020년 11월","SK에너지","셀프","1817.00","1428.00","1242.00","0.00"
"A0001149","서울 관악구","(주)한유에너지행운셀프주유소","서울 관악구 남부순환로 1883 (봉천동)","2020년 12월","SK에너지","셀프","1829.65","1440.65","1259.32","0.00"
"A0000655","서울 관악구","CJ대한통운㈜ 신림주유소","서울 관악구 남부순환로 1515 (신림동)","2020년 07월","GS칼텍스","일반","0.00","1489.74","1296.61","0.00"
"A0000655","서울 관악구","CJ대한통운㈜ 신림주유소","서울 관악구 남부순환로 1515 (신림동)","2020년 08월","GS칼텍스","일반","0.00","1489.81","1298.68","0.00"
"A0000655","서울 관악구","CJ대한통운㈜ 신림주유소","서울 관악구 남부순환로 1515 (신림동)","2020년 09월","GS칼텍스","일반","0.00","1491.83","1299.00","0.00"
"A0000655","서울 관악구","CJ대한통운㈜ 신림주유소","서울 관악구 남부순환로 1515 (신림동)","2020년 10월","GS칼텍스","일반","0.00","1472.55","1281.13","0.00"
"A0000655","서울 관악구","CJ대한통운㈜ 신림주유소","서울 관악구 남부순환로 1515 (신림동)","2020년 11월","GS칼텍스","일반","0.00","1454.31","1260.62","0.00"
"A0000655","서울 관악구","CJ대한통운㈜ 신림주유소","서울 관악구 남부순환로 1515 (신림동)","2020년 12월","GS칼텍스","일반","0.00","1484.58","1290.42","0.00"
"A0001144","서울 관악구","SK에너지(주) 신봉천","서울 관악구 남부순환로 1880 (봉천동)","2020년 07월","SK에너지","일반","1546.13","1426.13","1259.35","1099.00"
"A0001144","서울 관악구","SK에너지(주) 신봉천","서울 관악구 남부순환로 1880 (봉천동)","2020년 08월","SK에너지","일반","1549.77","1429.77","1273.45","1099.00"
"A0001144","서울 관악구","SK에너지(주) 신봉천","서울 관악구 남부순환로 1880 (봉천동)","2020년 09월","SK에너지","일반","1557.57","1437.57","1271.60","1099.00"
"A0001144","서울 관악구","SK에너지(주) 신봉천","서울 관악구 남부순환로 1880 (봉천동)","2020년 10월","SK에너지","일반","1558.00","1438.00","1277.00","1099.00"
"A0001144","서울 관악구","SK에너지(주) 신봉천","서울 관악구 남부순환로 1880 (봉천동)","2020년 11월","SK에너지","일반","1558.00","1421.53","1252.73","1099.00"
"A0001144","서울 관악구","SK에너지(주) 신봉천","서울 관악구 남부순환로 1880 (봉천동)","2020년 12월","SK에너지","일반","1558.00","1431.58","1261.58","1099.00"
"A0001157","서울 관악구","SK에너지(주)직영 대공원주유소","서울 관악구 과천대로 921 (남현동)","2020년 07월","SK에너지","일반","0.00","1408.68","1274.32","0.00"
