"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0001022","서울 양천구","SK에너지(주) 신평","서울 양천구 목동남로 62 (신정동)","2020년 05월","SK에너지","일반","1460.58","1260.61","1103.84","998.00"
"A0001022","서울 양천구","SK에너지(주) 신평","서울 양천구 목동남로 62 (신정동)","2020년 06월","SK에너지","일반","1500.80","1332.33","1167.00","998.00"
"A0000981","서울 양천구","가로공원주유소","서울 양천구 가로공원로 165 (신월동)","2020년 01월","SK에너지","일반","0.00","1521.13","1348.29","0.00"
"A0000981","서울 양천구","가로공원주유소","서울 양천구 가로공원로 165 (신월동)","2020년 02월","SK에너지","일반","0.00","1495.10","1312.45","0.00"
"A0000981","서울 양천구","가로공원주유소","서울 양천구 가로공원로 165 (신월동)","2020년 03월","SK에너지","일반","0.00","1390.42","1203.32","0.00"
"A0000981","서울 양천구","가로공원주유소","서울 양천구 가로공원로 165 (신월동)","2020년 04월","SK에너지","일반","0.00","1267.00","1070.33","0.00"
"A0000981","서울 양천구","가로공원주유소","서울 양천구 가로공원로 165 (신월동)","2020년 05월","SK에너지","일반","0.00","1223.52","1031.90","0.00"
"A0000981","서울 양천구","가로공원주유소","서울 양천구 가로공원로 165 (신월동)","2020년 06월","SK에너지","일반","0.00","1311.17","1114.17","0.00"
"A0001015","서울 양천구","개나리Self주유소","서울 양천구 남부순환로 442 (신월동)","2020년 01월","SK에너지","셀프","0.00","1523.13","1353.71","0.00"
"A0001015","서울 양천구","개나리Self주유소","서울 양천구 남부순환로 442 (신월동)","2020년 02월","SK에너지","셀프","0.00","1488.07","1307.86","0.00"
"A0001015","서울 양천구","개나리Self주유소","서울 양천구 남부순환로 442 (신월동)","2020년 03월","SK에너지","셀프","0.00","1382.16","1195.71","0.00"
"A0001015","서울 양천구","개나리Self주유소","서울 양천구 남부순환로 442 (신월동)","2020년 04월","SK에너지","셀프","0.00","1245.27","1052.27","0.00"
"A0001015","서울 양천구","개나리Self주유소","서울 양천구 남부순환로 442 (신월동)","2020년 05월","SK에너지","셀프","0.00","1193.87","1006.35","0.00"
"A0001015","서울 양천구","개나리Self주유소","서울 양천구 남부순환로 442 (신월동)","2020년 06월","SK에너지","셀프","0.00","1299.13","1103.00","0.00"
"A0000944","서울 양천구","대농self주유소","서울 양천구 중앙로 331 (신월동)","2020년 01월","SK에너지","셀프","0.00","1566.71","1398.00","0.00"
"A0000944","서울 양천구","대농self주유소","서울 양천구 중앙로 331 (신월동)","2020년 02월","SK에너지","셀프","0.00","1542.34","1371.86","0.00"
"A0000944","서울 양천구","대농self주유소","서울 양천구 중앙로 331 (신월동)","2020년 03월","SK에너지","셀프","0.00","1466.97","1283.87","0.00"
"A0000944","서울 양천구","대농self주유소","서울 양천구 중앙로 331 (신월동)","2020년 04월","SK에너지","셀프","0.00","1358.33","1164.50","0.00"
"A0000944","서울 양천구","대농self주유소","서울 양천구 중앙로 331 (신월동)","2020년 05월","SK에너지","셀프","0.00","1291.45","1101.84","0.00"
"A0000944","서울 양천구","대농self주유소","서울 양천구 중앙로 331 (신월동)","2020년 06월","SK에너지","셀프","0.00","1372.00","1168.00","1300.00"
"A0000985","서울 양천구","목동주유소","서울 양천구 목동중앙로 125 (목동)","2020년 01월","SK에너지","셀프","0.00","1566.06","1396.06","0.00"
"A0000985","서울 양천구","목동주유소","서울 양천구 목동중앙로 125 (목동)","2020년 02월","SK에너지","셀프","0.00","1535.10","1374.34","0.00"
"A0000985","서울 양천구","목동주유소","서울 양천구 목동중앙로 125 (목동)","2020년 03월","SK에너지","셀프","0.00","1451.90","1274.67","0.00"
"A0000985","서울 양천구","목동주유소","서울 양천구 목동중앙로 125 (목동)","2020년 04월","SK에너지","셀프","0.00","1321.67","1144.17","0.00"
"A0000985","서울 양천구","목동주유소","서울 양천구 목동중앙로 125 (목동)","2020년 05월","SK에너지","셀프","0.00","1269.84","1079.84","0.00"
"A0000985","서울 양천구","목동주유소","서울 양천구 목동중앙로 125 (목동)","2020년 06월","SK에너지","셀프","0.00","1356.03","1153.83","0.00"
"A0000974","서울 양천구","신양주유소","서울 양천구 지양로 67","2020년 01월","SK에너지","일반","0.00","1673.00","1499.00","1279.00"
"A0000974","서울 양천구","신양주유소","서울 양천구 지양로 67","2020년 02월","SK에너지","일반","0.00","1658.10","1465.55","1279.00"
"A0000974","서울 양천구","신양주유소","서울 양천구 지양로 67","2020년 03월","SK에너지","일반","0.00","1601.90","1404.48","1262.87"
"A0000974","서울 양천구","신양주유소","서울 양천구 지양로 67","2020년 04월","SK에너지","일반","0.00","1463.33","1275.67","1182.33"
"A0000974","서울 양천구","신양주유소","서울 양천구 지양로 67","2020년 05월","SK에너지","일반","0.00","1399.00","1239.00","1208.03"
"A0000974","서울 양천구","신양주유소","서울 양천구 지양로 67","2020년 06월","SK에너지","일반","0.00","1425.33","1244.33","1179.00"
"A0000992","서울 양천구","신월주유소","서울 양천구 신월로 193 (신월동)","2020년 01월","GS칼텍스","셀프","0.00","1534.45","1362.10","1100.00"
"A0000992","서울 양천구","신월주유소","서울 양천구 신월로 193 (신월동)","2020년 02월","GS칼텍스","셀프","0.00","1497.38","1314.52","1100.00"
"A0000992","서울 양천구","신월주유소","서울 양천구 신월로 193 (신월동)","2020년 03월","GS칼텍스","셀프","0.00","1409.23","1209.23","1100.00"
"A0000992","서울 양천구","신월주유소","서울 양천구 신월로 193 (신월동)","2020년 04월","GS칼텍스","셀프","0.00","1269.60","1071.93","1100.00"
"A0000992","서울 양천구","신월주유소","서울 양천구 신월로 193 (신월동)","2020년 05월","GS칼텍스","셀프","0.00","1213.45","1017.97","1100.00"
"A0000992","서울 양천구","신월주유소","서울 양천구 신월로 193 (신월동)","2020년 06월","GS칼텍스","셀프","0.00","1320.97","1129.30","1100.00"
"A0001031","서울 양천구","신정동주유소","서울 양천구 안양천로 663 (신정동)","2020년 01월","현대오일뱅크","셀프","0.00","1567.03","1397.03","0.00"
"A0001031","서울 양천구","신정동주유소","서울 양천구 안양천로 663 (신정동)","2020년 02월","현대오일뱅크","셀프","0.00","1532.38","1364.10","0.00"
"A0001031","서울 양천구","신정동주유소","서울 양천구 안양천로 663 (신정동)","2020년 03월","현대오일뱅크","셀프","0.00","1455.00","1272.42","0.00"
"A0001031","서울 양천구","신정동주유소","서울 양천구 안양천로 663 (신정동)","2020년 04월","현대오일뱅크","셀프","0.00","1288.73","1124.40","0.00"
"A0001031","서울 양천구","신정동주유소","서울 양천구 안양천로 663 (신정동)","2020년 05월","현대오일뱅크","셀프","0.00","1241.58","1069.65","0.00"
"A0001031","서울 양천구","신정동주유소","서울 양천구 안양천로 663 (신정동)","2020년 06월","현대오일뱅크","셀프","0.00","1336.67","1137.00","0.00"
"A0007701","서울 양천구","양정주유소","서울 양천구 국회대로 158 (신정동)","2020년 01월","현대오일뱅크","일반","0.00","1618.48","1435.00","0.00"
"A0007701","서울 양천구","양정주유소","서울 양천구 국회대로 158 (신정동)","2020년 02월","현대오일뱅크","일반","0.00","1588.59","1405.83","0.00"
"A0007701","서울 양천구","양정주유소","서울 양천구 국회대로 158 (신정동)","2020년 03월","현대오일뱅크","일반","0.00","1544.87","1354.42","0.00"
"A0007701","서울 양천구","양정주유소","서울 양천구 국회대로 158 (신정동)","2020년 04월","현대오일뱅크","일반","0.00","1442.40","1240.60","0.00"
"A0007701","서울 양천구","양정주유소","서울 양천구 국회대로 158 (신정동)","2020년 05월","현대오일뱅크","일반","0.00","1352.00","1147.00","0.00"
"A0007701","서울 양천구","양정주유소","서울 양천구 국회대로 158 (신정동)","2020년 06월","현대오일뱅크","일반","0.00","1375.13","1187.03","0.00"
"A0000948","서울 양천구","양천구주유소","서울 양천구 국회대로 275 (목동)","2020년 01월","알뜰주유소","셀프","0.00","1528.39","1360.97","0.00"
"A0000948","서울 양천구","양천구주유소","서울 양천구 국회대로 275 (목동)","2020년 02월","알뜰주유소","셀프","0.00","1506.66","1336.66","0.00"
"A0000948","서울 양천구","양천구주유소","서울 양천구 국회대로 275 (목동)","2020년 03월","알뜰주유소","셀프","0.00","1413.29","1222.35","0.00"
"A0000948","서울 양천구","양천구주유소","서울 양천구 국회대로 275 (목동)","2020년 04월","알뜰주유소","셀프","0.00","1278.63","1078.37","0.00"
"A0000948","서울 양천구","양천구주유소","서울 양천구 국회대로 275 (목동)","2020년 05월","알뜰주유소","셀프","0.00","1215.84","1020.29","0.00"
"A0000948","서울 양천구","양천구주유소","서울 양천구 국회대로 275 (목동)","2020년 06월","알뜰주유소","셀프","0.00","1307.97","1109.60","0.00"
"A0000011","서울 양천구","지에스이앤알 직영 서울주유소","서울 양천구 신정로 236 (신정동)","2020년 01월","GS칼텍스","일반","0.00","1552.55","1382.55","0.00"
"A0000011","서울 양천구","지에스이앤알 직영 서울주유소","서울 양천구 신정로 236 (신정동)","2020년 02월","GS칼텍스","일반","0.00","1518.86","1352.66","0.00"
"A0000011","서울 양천구","지에스이앤알 직영 서울주유소","서울 양천구 신정로 236 (신정동)","2020년 03월","GS칼텍스","일반","0.00","1432.77","1230.19","0.00"
"A0000011","서울 양천구","지에스이앤알 직영 서울주유소","서울 양천구 신정로 236 (신정동)","2020년 04월","GS칼텍스","일반","0.00","1287.87","1090.87","0.00"
"A0000011","서울 양천구","지에스이앤알 직영 서울주유소","서울 양천구 신정로 236 (신정동)","2020년 05월","GS칼텍스","일반","0.00","1219.52","1024.03","0.00"
"A0000011","서울 양천구","지에스이앤알 직영 서울주유소","서울 양천구 신정로 236 (신정동)","2020년 06월","GS칼텍스","일반","0.00","1324.00","1135.00","0.00"
"A0000990","서울 양천구","지에스칼텍스㈜ 건지주유소","서울 양천구 안양천로 1171 (목동)","2020년 01월","GS칼텍스","셀프","1710.26","1560.26","1388.00","1090.00"
"A0000990","서울 양천구","지에스칼텍스㈜ 건지주유소","서울 양천구 안양천로 1171 (목동)","2020년 02월","GS칼텍스","셀프","1687.45","1534.69","1367.45","1090.00"
"A0000990","서울 양천구","지에스칼텍스㈜ 건지주유소","서울 양천구 안양천로 1171 (목동)","2020년 03월","GS칼텍스","셀프","1615.00","1454.42","1276.61","1090.00"
"A0000990","서울 양천구","지에스칼텍스㈜ 건지주유소","서울 양천구 안양천로 1171 (목동)","2020년 04월","GS칼텍스","셀프","1479.67","1321.67","1141.83","1090.00"
"A0000990","서울 양천구","지에스칼텍스㈜ 건지주유소","서울 양천구 안양천로 1171 (목동)","2020년 05월","GS칼텍스","셀프","1416.35","1266.35","1078.87","1040.00"
"A0000990","서울 양천구","지에스칼텍스㈜ 건지주유소","서울 양천구 안양천로 1171 (목동)","2020년 06월","GS칼텍스","셀프","1484.27","1334.27","1136.00","1016.67"
"A0000978","서울 양천구","지에스칼텍스㈜ 서호주유소","서울 양천구 남부순환로 317","2020년 01월","GS칼텍스","셀프","1686.42","1536.42","1390.48","1012.42"
"A0000978","서울 양천구","지에스칼텍스㈜ 서호주유소","서울 양천구 남부순환로 317","2020년 02월","GS칼텍스","셀프","1667.48","1504.38","1350.00","1015.00"
"A0000978","서울 양천구","지에스칼텍스㈜ 서호주유소","서울 양천구 남부순환로 317","2020년 03월","GS칼텍스","셀프","1597.84","1414.19","1230.74","1015.00"
"A0000978","서울 양천구","지에스칼텍스㈜ 서호주유소","서울 양천구 남부순환로 317","2020년 04월","GS칼텍스","셀프","1469.37","1272.90","1073.03","1015.00"
"A0000978","서울 양천구","지에스칼텍스㈜ 서호주유소","서울 양천구 남부순환로 317","2020년 05월","GS칼텍스","셀프","1398.00","1229.29","1029.29","1015.00"
"A0000978","서울 양천구","지에스칼텍스㈜ 서호주유소","서울 양천구 남부순환로 317","2020년 06월","GS칼텍스","셀프","1459.13","1309.13","1109.13","1015.00"
"A0001008","서울 양천구","평화주유소","서울 양천구 안양천로 657 (신정동)","2020년 01월","SK에너지","일반","2057.00","1887.00","1696.00","0.00"
"A0001008","서울 양천구","평화주유소","서울 양천구 안양천로 657 (신정동)","2020년 02월","SK에너지","일반","2057.00","1887.00","1696.00","0.00"
"A0001008","서울 양천구","평화주유소","서울 양천구 안양천로 657 (신정동)","2020년 03월","SK에너지","일반","2026.35","1849.58","1649.55","0.00"
"A0001008","서울 양천구","평화주유소","서울 양천구 안양천로 657 (신정동)","2020년 04월","SK에너지","일반","1920.33","1720.33","1509.33","0.00"
"A0001008","서울 양천구","평화주유소","서울 양천구 안양천로 657 (신정동)","2020년 05월","SK에너지","일반","1856.03","1609.58","1398.58","0.00"
"A0001008","서울 양천구","평화주유소","서울 양천구 안양천로 657 (신정동)","2020년 06월","SK에너지","일반","1866.00","1652.33","1417.33","0.00"
"A0001023","서울 양천구","현대오일뱅크(주)직영 남부순환셀프주유소","서울 양천구 남부순환로 553 (신월동)","2020년 01월","SK에너지","셀프","0.00","1574.48","1383.19","0.00"
"A0001023","서울 양천구","현대오일뱅크(주)직영 남부순환셀프주유소","서울 양천구 남부순환로 553 (신월동)","2020년 02월","SK에너지","셀프","0.00","1516.93","1334.03","0.00"
"A0001023","서울 양천구","현대오일뱅크(주)직영 남부순환셀프주유소","서울 양천구 남부순환로 553 (신월동)","2020년 03월","SK에너지","셀프","0.00","1408.03","1221.26","0.00"
"A0001023","서울 양천구","현대오일뱅크(주)직영 남부순환셀프주유소","서울 양천구 남부순환로 553 (신월동)","2020년 04월","SK에너지","셀프","0.00","1269.27","1076.93","0.00"
"A0001023","서울 양천구","현대오일뱅크(주)직영 남부순환셀프주유소","서울 양천구 남부순환로 553 (신월동)","2020년 05월","SK에너지","셀프","0.00","1212.23","1027.52","0.00"
"A0001023","서울 양천구","현대오일뱅크(주)직영 남부순환셀프주유소","서울 양천구 남부순환로 553 (신월동)","2020년 06월","SK에너지","셀프","0.00","1289.00","1099.00","0.00"
"A0001023","서울 양천구","현대오일뱅크(주)직영 남부순환셀프주유소","서울 양천구 남부순환로 553 (신월동)","2020년 06월","현대오일뱅크","셀프","0.00","1343.55","1153.55","0.00"
"A0000991","서울 양천구","현대오일뱅크(주)직영 신목동셀프주유소","서울 양천구 목동동로10길 13","2020년 01월","SK에너지","셀프","1959.00","1649.00","1498.31","0.00"
"A0000991","서울 양천구","현대오일뱅크(주)직영 신목동셀프주유소","서울 양천구 목동동로10길 13","2020년 02월","SK에너지","셀프","1853.62","1543.62","1379.69","0.00"
"A0000991","서울 양천구","현대오일뱅크(주)직영 신목동셀프주유소","서울 양천구 목동동로10길 13","2020년 03월","SK에너지","셀프","1768.00","1458.00","1252.67","0.00"
"A0000991","서울 양천구","현대오일뱅크(주)직영 신목동셀프주유소","서울 양천구 목동동로10길 13","2020년 04월","SK에너지","셀프","1625.07","1315.07","1118.07","0.00"
"A0000991","서울 양천구","현대오일뱅크(주)직영 신목동셀프주유소","서울 양천구 목동동로10길 13","2020년 05월","SK에너지","셀프","1546.94","1236.94","1041.13","0.00"
"A0000991","서울 양천구","현대오일뱅크(주)직영 신목동셀프주유소","서울 양천구 목동동로10길 13","2020년 06월","SK에너지","셀프","1575.00","1280.00","1106.43","0.00"
"A0000991","서울 양천구","현대오일뱅크(주)직영 신목동셀프주유소","서울 양천구 목동동로10길 13","2020년 06월","현대오일뱅크","셀프","1575.91","1337.68","1152.45","0.00"
"A0000996","서울 양천구","현대오일뱅크(주)직영 양천셀프주유소","서울 양천구 목동로 17","2020년 01월","현대오일뱅크","셀프","1683.87","1557.55","1386.19","0.00"
"A0000996","서울 양천구","현대오일뱅크(주)직영 양천셀프주유소","서울 양천구 목동로 17","2020년 02월","현대오일뱅크","셀프","1674.48","1539.83","1368.97","0.00"
"A0000996","서울 양천구","현대오일뱅크(주)직영 양천셀프주유소","서울 양천구 목동로 17","2020년 03월","현대오일뱅크","셀프","1632.26","1466.23","1285.48","0.00"
"A0000996","서울 양천구","현대오일뱅크(주)직영 양천셀프주유소","서울 양천구 목동로 17","2020년 04월","현대오일뱅크","셀프","1480.00","1291.60","1132.57","0.00"
"A0000996","서울 양천구","현대오일뱅크(주)직영 양천셀프주유소","서울 양천구 목동로 17","2020년 05월","현대오일뱅크","셀프","1386.26","1215.29","1056.42","0.00"
"A0000996","서울 양천구","현대오일뱅크(주)직영 양천셀프주유소","서울 양천구 목동로 17","2020년 06월","현대오일뱅크","셀프","1463.83","1309.50","1137.83","0.00"
"A0001025","서울 양천구","현대오일뱅크(주)직영 양천현대셀프주유소","서울 양천구 안양천로 1179 (목동)","2020년 01월","SK에너지","셀프","1919.74","1689.74","1528.63","0.00"
"A0001025","서울 양천구","현대오일뱅크(주)직영 양천현대셀프주유소","서울 양천구 안양천로 1179 (목동)","2020년 02월","SK에너지","셀프","1901.81","1668.85","1511.44","0.00"
"A0001025","서울 양천구","현대오일뱅크(주)직영 양천현대셀프주유소","서울 양천구 안양천로 1179 (목동)","2020년 03월","SK에너지","셀프","1795.45","1565.45","1393.90","0.00"
"A0001025","서울 양천구","현대오일뱅크(주)직영 양천현대셀프주유소","서울 양천구 안양천로 1179 (목동)","2020년 04월","SK에너지","셀프","1650.72","1420.72","1238.72","0.00"
"A0001025","서울 양천구","현대오일뱅크(주)직영 양천현대셀프주유소","서울 양천구 안양천로 1179 (목동)","2020년 05월","SK에너지","셀프","1562.55","1332.74","1144.16","0.00"
"A0001025","서울 양천구","현대오일뱅크(주)직영 양천현대셀프주유소","서울 양천구 안양천로 1179 (목동)","2020년 06월","SK에너지","셀프","1528.00","1321.25","1125.25","0.00"
"A0001025","서울 양천구","현대오일뱅크(주)직영 양천현대셀프주유소","서울 양천구 안양천로 1179 (목동)","2020년 06월","현대오일뱅크","셀프","1512.00","1360.45","1162.18","0.00"
"A0000961","서울 양천구","현대오일뱅크㈜직영 목동셀프주유소","서울 양천구 공항대로 648 (목동)","2020년 01월","현대오일뱅크","셀프","0.00","1569.58","1393.71","0.00"
"A0000961","서울 양천구","현대오일뱅크㈜직영 목동셀프주유소","서울 양천구 공항대로 648 (목동)","2020년 02월","현대오일뱅크","셀프","0.00","1528.38","1364.86","0.00"
"A0000961","서울 양천구","현대오일뱅크㈜직영 목동셀프주유소","서울 양천구 공항대로 648 (목동)","2020년 03월","현대오일뱅크","셀프","0.00","1450.94","1270.16","0.00"
"A0000961","서울 양천구","현대오일뱅크㈜직영 목동셀프주유소","서울 양천구 공항대로 648 (목동)","2020년 04월","현대오일뱅크","셀프","0.00","1318.67","1138.67","0.00"
"A0000961","서울 양천구","현대오일뱅크㈜직영 목동셀프주유소","서울 양천구 공항대로 648 (목동)","2020년 05월","현대오일뱅크","셀프","0.00","1263.94","1076.13","0.00"
"A0000961","서울 양천구","현대오일뱅크㈜직영 목동셀프주유소","서울 양천구 공항대로 648 (목동)","2020년 06월","현대오일뱅크","셀프","0.00","1335.33","1134.33","0.00"
"A0001026","서울 양천구","현대오일뱅크㈜직영 코리아주유소","서울 양천구 신목로7길 1","2020년 01월","SK에너지","일반","1996.74","1826.74","1598.35","0.00"
"A0001026","서울 양천구","현대오일뱅크㈜직영 코리아주유소","서울 양천구 신목로7길 1","2020년 02월","SK에너지","일반","1950.38","1779.69","1554.17","0.00"
"A0001026","서울 양천구","현대오일뱅크㈜직영 코리아주유소","서울 양천구 신목로7길 1","2020년 03월","SK에너지","일반","1873.19","1703.19","1487.00","0.00"
"A0001026","서울 양천구","현대오일뱅크㈜직영 코리아주유소","서울 양천구 신목로7길 1","2020년 04월","SK에너지","일반","1693.67","1523.67","1327.00","0.00"
"A0001026","서울 양천구","현대오일뱅크㈜직영 코리아주유소","서울 양천구 신목로7길 1","2020년 05월","SK에너지","일반","1612.23","1442.23","1257.06","0.00"
"A0001026","서울 양천구","현대오일뱅크㈜직영 코리아주유소","서울 양천구 신목로7길 1","2020년 06월","SK에너지","일반","1609.00","1439.00","1249.00","0.00"
"A0001026","서울 양천구","현대오일뱅크㈜직영 코리아주유소","서울 양천구 신목로7길 1","2020년 06월","현대오일뱅크","일반","1609.00","1449.43","1259.43","0.00"
"A0001005","서울 양천구","현대주유소","서울 양천구 남부순환로 372 (신월동)","2020년 01월","S-OIL","셀프","0.00","1523.13","1351.90","0.00"
"A0001005","서울 양천구","현대주유소","서울 양천구 남부순환로 372 (신월동)","2020년 02월","S-OIL","셀프","0.00","1474.10","1292.76","0.00"
"A0001005","서울 양천구","현대주유소","서울 양천구 남부순환로 372 (신월동)","2020년 03월","S-OIL","셀프","0.00","1367.45","1180.68","0.00"
"A0001005","서울 양천구","현대주유소","서울 양천구 남부순환로 372 (신월동)","2020년 04월","S-OIL","셀프","0.00","1227.60","1036.60","0.00"
"A0001005","서울 양천구","현대주유소","서울 양천구 남부순환로 372 (신월동)","2020년 05월","S-OIL","셀프","0.00","1177.10","989.10","0.00"
"A0001005","서울 양천구","현대주유소","서울 양천구 남부순환로 372 (신월동)","2020년 06월","S-OIL","셀프","0.00","1282.83","1087.27","0.00"
"A0000983","서울 양천구","형산석유(주)원주유소","서울 양천구 남부순환로 408","2020년 01월","현대오일뱅크","일반","0.00","1523.13","1351.90","1005.00"
"A0000983","서울 양천구","형산석유(주)원주유소","서울 양천구 남부순환로 408","2020년 02월","현대오일뱅크","일반","0.00","1481.28","1299.24","1005.00"
"A0000983","서울 양천구","형산석유(주)원주유소","서울 양천구 남부순환로 408","2020년 03월","현대오일뱅크","일반","0.00","1367.77","1181.00","1005.00"
"A0000983","서울 양천구","형산석유(주)원주유소","서울 양천구 남부순환로 408","2020년 04월","현대오일뱅크","일반","0.00","1227.60","1035.53","1005.00"
"A0000983","서울 양천구","형산석유(주)원주유소","서울 양천구 남부순환로 408","2020년 05월","현대오일뱅크","일반","0.00","1177.10","988.06","1005.00"
"A0000983","서울 양천구","형산석유(주)원주유소","서울 양천구 남부순환로 408","2020년 06월","현대오일뱅크","일반","0.00","1296.17","1098.20","1005.00"
"A0000400","서울 영등포구","(주)MS주유소","서울 영등포구 대림로 230","2020년 01월","현대오일뱅크","일반","0.00","1529.97","1359.97","0.00"
"A0000400","서울 영등포구","(주)MS주유소","서울 영등포구 대림로 230","2020년 02월","현대오일뱅크","일반","0.00","1485.21","1314.17","0.00"
"A0000400","서울 영등포구","(주)MS주유소","서울 영등포구 대림로 230","2020년 03월","현대오일뱅크","일반","0.00","1386.74","1209.97","0.00"
"A0000400","서울 영등포구","(주)MS주유소","서울 영등포구 대림로 230","2020년 04월","현대오일뱅크","일반","0.00","1256.67","1072.87","0.00"
"A0000400","서울 영등포구","(주)MS주유소","서울 영등포구 대림로 230","2020년 05월","현대오일뱅크","일반","0.00","1240.94","1036.74","0.00"
"A0000400","서울 영등포구","(주)MS주유소","서울 영등포구 대림로 230","2020년 06월","현대오일뱅크","일반","0.00","1341.67","1141.33","0.00"
"A0000421","서울 영등포구","(주)강서오일","서울 영등포구 도신로 151","2020년 01월","현대오일뱅크","일반","0.00","1526.42","1359.00","939.00"
"A0000421","서울 영등포구","(주)강서오일","서울 영등포구 도신로 151","2020년 02월","현대오일뱅크","일반","0.00","1483.14","1312.45","939.00"
"A0000421","서울 영등포구","(주)강서오일","서울 영등포구 도신로 151","2020년 03월","현대오일뱅크","일반","0.00","1383.84","1204.81","909.65"
"A0000421","서울 영등포구","(주)강서오일","서울 영등포구 도신로 151","2020년 04월","현대오일뱅크","일반","0.00","1255.00","1070.20","801.00"
"A0000421","서울 영등포구","(주)강서오일","서울 영등포구 도신로 151","2020년 05월","현대오일뱅크","일반","0.00","1237.71","1032.23","803.19"
"A0000421","서울 영등포구","(주)강서오일","서울 영등포구 도신로 151","2020년 06월","현대오일뱅크","일반","0.00","1339.00","1140.33","847.67"
"A0000444","서울 영등포구","(주)대청에너지 대청주유소","서울 영등포구 가마산로 328 (대림동)","2020년 01월","GS칼텍스","일반","0.00","1529.00","1359.00","0.00"
"A0000444","서울 영등포구","(주)대청에너지 대청주유소","서울 영등포구 가마산로 328 (대림동)","2020년 02월","GS칼텍스","일반","0.00","1485.21","1314.17","0.00"
"A0000444","서울 영등포구","(주)대청에너지 대청주유소","서울 영등포구 가마산로 328 (대림동)","2020년 03월","GS칼텍스","일반","0.00","1386.74","1209.97","0.00"
"A0000444","서울 영등포구","(주)대청에너지 대청주유소","서울 영등포구 가마산로 328 (대림동)","2020년 04월","GS칼텍스","일반","0.00","1257.67","1075.27","0.00"
"A0000444","서울 영등포구","(주)대청에너지 대청주유소","서울 영등포구 가마산로 328 (대림동)","2020년 05월","GS칼텍스","일반","0.00","1243.19","1039.32","0.00"
"A0000444","서울 영등포구","(주)대청에너지 대청주유소","서울 영등포구 가마산로 328 (대림동)","2020년 06월","GS칼텍스","일반","0.00","1345.00","1145.00","0.00"
"A0000346","서울 영등포구","(주)지에스이앤알 보라주유소","서울 영등포구 영등포로 399 (신길동)","2020년 01월","GS칼텍스","일반","0.00","1573.84","1399.00","1095.48"
"A0000346","서울 영등포구","(주)지에스이앤알 보라주유소","서울 영등포구 영등포로 399 (신길동)","2020년 02월","GS칼텍스","일반","0.00","1542.79","1363.83","1100.00"
"A0000346","서울 영등포구","(주)지에스이앤알 보라주유소","서울 영등포구 영등포로 399 (신길동)","2020년 03월","GS칼텍스","일반","0.00","1432.55","1253.19","1100.00"
"A0000346","서울 영등포구","(주)지에스이앤알 보라주유소","서울 영등포구 영등포로 399 (신길동)","2020년 04월","GS칼텍스","일반","0.00","1301.17","1118.67","1100.00"
"A0000346","서울 영등포구","(주)지에스이앤알 보라주유소","서울 영등포구 영등포로 399 (신길동)","2020년 05월","GS칼텍스","일반","0.00","1275.13","1066.10","1100.00"
"A0000346","서울 영등포구","(주)지에스이앤알 보라주유소","서울 영등포구 영등포로 399 (신길동)","2020년 06월","GS칼텍스","일반","0.00","1367.07","1164.60","1066.67"
"A0000323","서울 영등포구","(주)한미석유 제2한강주유소","서울 영등포구 선유로 260 (양평동4가)","2020년 01월","GS칼텍스","셀프","0.00","1570.48","1421.26","0.00"
"A0000323","서울 영등포구","(주)한미석유 제2한강주유소","서울 영등포구 선유로 260 (양평동4가)","2020년 02월","GS칼텍스","셀프","0.00","1576.24","1424.72","0.00"
"A0000323","서울 영등포구","(주)한미석유 제2한강주유소","서울 영등포구 선유로 260 (양평동4가)","2020년 03월","GS칼텍스","셀프","0.00","1496.26","1316.77","0.00"
"A0000323","서울 영등포구","(주)한미석유 제2한강주유소","서울 영등포구 선유로 260 (양평동4가)","2020년 04월","GS칼텍스","셀프","0.00","1393.67","1193.67","0.00"
"A0000323","서울 영등포구","(주)한미석유 제2한강주유소","서울 영등포구 선유로 260 (양평동4가)","2020년 05월","GS칼텍스","셀프","0.00","1295.74","1095.74","0.00"
"A0000323","서울 영등포구","(주)한미석유 제2한강주유소","서울 영등포구 선유로 260 (양평동4가)","2020년 06월","GS칼텍스","셀프","0.00","1354.93","1154.93","0.00"
"A0000308","서울 영등포구","KH여의도주유소","서울 영등포구 국회대로 794 (여의도동)","2020년 01월","SK에너지","일반","2045.00","1979.00","1819.00","0.00"
"A0000308","서울 영등포구","KH여의도주유소","서울 영등포구 국회대로 794 (여의도동)","2020년 02월","SK에너지","일반","2045.00","1979.00","1819.00","0.00"
"A0000308","서울 영등포구","KH여의도주유소","서울 영등포구 국회대로 794 (여의도동)","2020년 03월","SK에너지","일반","2043.06","1957.71","1800.61","0.00"
"A0000308","서울 영등포구","KH여의도주유소","서울 영등포구 국회대로 794 (여의도동)","2020년 04월","SK에너지","일반","2007.00","1917.67","1767.67","0.00"
"A0000308","서울 영등포구","KH여의도주유소","서울 영등포구 국회대로 794 (여의도동)","2020년 05월","SK에너지","일반","1965.00","1909.00","1759.00","0.00"
"A0000308","서울 영등포구","KH여의도주유소","서울 영등포구 국회대로 794 (여의도동)","2020년 06월","SK에너지","일반","1965.00","1923.67","1766.00","0.00"
